Time,Topic,Payload
2022-05-16 12:47:23.547463,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:47:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.33,""H"":58.46,""rssi"":-73}]}'"
2022-05-16 12:47:23.547463,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:47:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.33,""H"":58.46,""rssi"":-73}]}'"
2022-05-16 12:47:53.513840,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:47:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.35,""H"":56.97,""rssi"":-75}]}'"
2022-05-16 12:48:23.121832,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:48:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.36,""H"":56.50,""rssi"":-73}]}'"
2022-05-16 12:48:23.137172,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:48:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.36,""H"":56.50,""rssi"":-73}]}'"
2022-05-16 12:48:52.882094,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:48:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.34,""H"":56.47,""rssi"":-76}]}'"
2022-05-16 12:48:52.882094,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:48:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.34,""H"":56.47,""rssi"":-76}]}'"
2022-05-16 12:49:28.654821,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:49:28Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.33,""H"":56.27,""rssi"":-72}]}'"
2022-05-16 12:49:57.788189,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:49:58Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.30,""H"":56.30,""rssi"":-70}]}'"
2022-05-16 12:49:57.788189,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T12:49:58Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.30,""H"":56.30,""rssi"":-70}]}'"
2022-05-16 13:18:57.476324,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:18:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.11,""H"":58.76,""rssi"":-65}]}'"
2022-05-16 13:19:06.935923,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:19:06Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.11,""H"":58.76,""rssi"":-64}]}'"
2022-05-16 13:20:39.970692,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:20:39Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.01,""H"":53.22,""rssi"":-63}]}'"
2022-05-16 13:21:09.952767,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:21:09Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":53.40,""rssi"":-63}]}'"
2022-05-16 13:21:39.500183,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:21:39Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.99,""H"":53.45,""rssi"":-59}]}'"
2022-05-16 13:22:09.722475,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:22:09Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.01,""H"":53.76,""rssi"":-70}]}'"
2022-05-16 13:22:41.144776,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:22:39Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.93,""H"":52.80,""rssi"":-61}]}'"
2022-05-16 13:23:09.034425,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:23:09Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.88,""H"":53.45,""rssi"":-68}]}'"
2022-05-16 13:23:44.029817,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:23:44Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.89,""H"":53.39,""rssi"":-59}]}'"
2022-05-16 13:24:13.633471,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:24:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.00,""H"":53.98,""rssi"":-74}]}'"
2022-05-16 13:24:43.388125,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:24:42Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.04,""H"":53.41,""rssi"":-61}]}'"
2022-05-16 13:25:08.154233,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:25:08Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":53.35,""rssi"":-71}]}'"
2022-05-16 13:25:17.833667,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:25:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":53.35,""rssi"":-76}]}'"
2022-05-16 13:25:52.419603,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:25:52Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.12,""H"":53.26,""rssi"":-66}]}'"
2022-05-16 13:26:17.176895,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:26:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":53.01,""rssi"":-59}]}'"
2022-05-16 13:26:26.848859,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:26:26Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":53.01,""rssi"":-73}]}'"
2022-05-16 13:26:32.281209,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:26:32Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.15,""H"":53.13,""rssi"":-60}]}'"
2022-05-16 13:27:01.846025,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:27:01Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.15,""H"":53.08,""rssi"":-69}]}'"
2022-05-16 13:27:31.709279,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:27:31Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.15,""H"":53.18,""rssi"":-76}]}'"
2022-05-16 13:27:57.558468,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:27:56Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.12,""H"":53.21,""rssi"":-60}]}'"
2022-05-16 13:28:06.923066,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:28:06Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.12,""H"":53.21,""rssi"":-69}]}'"
2022-05-16 13:28:32.203804,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:28:32Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.10,""H"":53.20,""rssi"":-57}]}'"
2022-05-16 13:28:58.574377,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:28:58Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.13,""H"":53.39,""rssi"":-60}]}'"
2022-05-16 13:29:07.269286,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:29:07Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":53.29,""rssi"":-58}]}'"
2022-05-16 13:29:16.942570,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:29:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":53.29,""rssi"":-58}]}'"
2022-05-16 13:29:26.576096,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:29:26Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":53.29,""rssi"":-71}]}'"
2022-05-16 13:29:51.206414,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:29:50Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.07,""H"":53.33,""rssi"":-57}]}'"
2022-05-16 13:29:56.903889,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:29:56Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.07,""H"":53.33,""rssi"":-60}]}'"
2022-05-16 13:30:36.210550,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:30:36Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":53.16,""rssi"":-57}]}'"
2022-05-16 13:31:05.724809,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:31:05Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.10,""H"":53.13,""rssi"":-51}]}'"
2022-05-16 13:31:30.626799,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:31:30Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":53.02,""rssi"":-51}]}'"
2022-05-16 13:32:00.354404,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:31:59Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.17,""H"":52.91,""rssi"":-56}]}'"
2022-05-16 13:32:00.358403,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:31:59Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.17,""H"":52.91,""rssi"":-56}]}'"
2022-05-16 13:32:25.007706,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:32:24Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":52.76,""rssi"":-52}]}'"
2022-05-16 13:32:25.018822,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:32:24Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":52.76,""rssi"":-52}]}'"
2022-05-16 13:32:54.820729,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:32:55Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":53.10,""rssi"":-49}]}'"
2022-05-16 13:33:24.776878,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:33:25Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.20,""H"":53.27,""rssi"":-52}]}'"
2022-05-16 13:33:24.782654,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:33:25Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.20,""H"":53.27,""rssi"":-52}]}'"
2022-05-16 13:33:49.553831,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:33:49Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.26,""H"":53.19,""rssi"":-51}]}'"
2022-05-16 13:34:19.043039,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:34:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.26,""H"":53.17,""rssi"":-56}]}'"
2022-05-16 13:34:19.048726,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:34:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.26,""H"":53.17,""rssi"":-56}]}'"
2022-05-16 13:34:43.828688,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:34:44Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.24,""H"":52.99,""rssi"":-52}]}'"
2022-05-16 13:34:43.828688,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:34:44Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.24,""H"":52.99,""rssi"":-52}]}'"
2022-05-16 13:35:13.589646,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:35:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.20,""H"":53.08,""rssi"":-52}]}'"
2022-05-16 13:35:13.589646,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:35:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.20,""H"":53.08,""rssi"":-52}]}'"
2022-05-16 13:35:38.246322,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:35:38Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.18,""H"":53.22,""rssi"":-56}]}'"
2022-05-16 13:35:38.252590,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:35:38Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.18,""H"":53.22,""rssi"":-56}]}'"
2022-05-16 13:36:08.080689,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:36:08Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.20,""H"":53.63,""rssi"":-50}]}'"
2022-05-16 13:36:32.743260,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:36:32Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.22,""H"":53.46,""rssi"":-52}]}'"
2022-05-16 13:36:32.743260,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:36:32Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.22,""H"":53.46,""rssi"":-52}]}'"
2022-05-16 13:37:02.789326,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:37:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":53.41,""rssi"":-52}]}'"
2022-05-16 13:37:02.789326,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:37:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.14,""H"":53.41,""rssi"":-52}]}'"
2022-05-16 13:37:27.563704,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:37:26Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.13,""H"":53.61,""rssi"":-56}]}'"
2022-05-16 13:37:27.563704,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:37:26Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.13,""H"":53.61,""rssi"":-56}]}'"
2022-05-16 13:37:57.080245,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:37:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.12,""H"":53.53,""rssi"":-52}]}'"
2022-05-16 13:38:21.755665,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:38:21Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.01,""H"":53.38,""rssi"":-56}]}'"
2022-05-16 13:38:51.496941,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:38:51Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.99,""H"":53.75,""rssi"":-51}]}'"
2022-05-16 13:38:51.499941,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:38:51Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.99,""H"":53.75,""rssi"":-51}]}'"
2022-05-16 13:39:21.295585,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:39:21Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.88,""rssi"":-56}]}'"
2022-05-16 13:39:21.306334,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:39:21Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.02,""H"":53.88,""rssi"":-56}]}'"
2022-05-16 13:39:45.975612,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:39:45Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":54.02,""rssi"":-52}]}'"
2022-05-16 13:39:45.983613,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:39:45Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.06,""H"":54.02,""rssi"":-52}]}'"
2022-05-16 13:40:16.030614,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:40:16Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":54.41,""rssi"":-51}]}'"
2022-05-16 13:40:16.030614,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:40:16Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":54.41,""rssi"":-51}]}'"
2022-05-16 13:40:40.792965,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:40:40Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.12,""H"":54.12,""rssi"":-51}]}'"
2022-05-16 13:40:40.808593,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:40:40Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.12,""H"":54.12,""rssi"":-51}]}'"
2022-05-16 13:41:10.375581,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:41:10Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.17,""H"":53.96,""rssi"":-57}]}'"
2022-05-16 13:41:34.994651,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:41:34Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.16,""H"":53.91,""rssi"":-55}]}'"
2022-05-16 13:41:34.994651,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:41:34Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.16,""H"":53.91,""rssi"":-55}]}'"
2022-05-16 13:42:04.735451,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:42:04Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.17,""H"":53.81,""rssi"":-56}]}'"
2022-05-16 13:42:04.738478,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:42:04Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.17,""H"":53.81,""rssi"":-56}]}'"
2022-05-16 13:42:29.456223,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:42:29Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.19,""H"":53.90,""rssi"":-51}]}'"
2022-05-16 13:42:59.199059,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:42:58Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.19,""H"":53.82,""rssi"":-51}]}'"
2022-05-16 13:42:59.202059,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:42:58Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.19,""H"":53.82,""rssi"":-51}]}'"
2022-05-16 13:43:23.957809,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:43:24Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.21,""H"":53.66,""rssi"":-55}]}'"
2022-05-16 13:43:23.958799,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:43:24Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.21,""H"":53.66,""rssi"":-55}]}'"
2022-05-16 13:43:53.946990,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:43:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.24,""H"":53.70,""rssi"":-51}]}'"
2022-05-16 13:43:53.946990,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:43:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.24,""H"":53.70,""rssi"":-51}]}'"
2022-05-16 13:44:23.437850,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:44:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.30,""H"":53.56,""rssi"":-55}]}'"
2022-05-16 13:44:23.437850,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:44:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.30,""H"":53.56,""rssi"":-55}]}'"
2022-05-16 13:44:48.166995,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:44:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.30,""H"":53.56,""rssi"":-51}]}'"
2022-05-16 13:45:18.007092,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:45:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.31,""H"":53.50,""rssi"":-55}]}'"
2022-05-16 13:45:18.022439,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:45:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.31,""H"":53.50,""rssi"":-55}]}'"
2022-05-16 13:45:42.726142,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:45:42Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.32,""H"":53.45,""rssi"":-51}]}'"
2022-05-16 13:46:12.459579,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T13:46:11Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.29,""H"":53.48,""rssi"":-50}]}'"
